path_id,t,S,VS,delta_S,delta_V,gain_S,gain_V,tc,cum_pnl
60,10,97.2724,12.6963,0.5817,0.4488,-4.1331,-0.1859,0.0000,-3.6964
60,11,91.0380,12.3889,0.5561,0.4106,-0.2304,-0.4511,0.0000,-4.3778
60,12,90.6420,11.3838,0.5842,0.4715,-2.3253,2.7528,0.0000,-3.9503
60,13,86.4605,18.0876,0.3474,-0.0384,1.3598,0.8821,0.0002,-1.7086
60,14,88.7882,19.9584,0.2946,-0.0943,-1.6730,0.0008,0.0000,-3.3808
60,15,83.9720,19.9369,0.2565,-0.1076,0.6426,-0.3929,0.0000,-3.1311
60,16,86.1530,24.1027,0.1437,-0.2766,0.4843,0.6187,0.0001,-2.0282
60,17,88.0412,18.3540,0.2949,-0.0105,-0.4037,0.1038,0.0001,-2.3281
60,18,85.2324,17.9786,0.3065,-0.0313,-1.3036,-0.0692,0.0000,-3.7010
60,19,80.8123,24.5895,0.0858,-0.3245,-0.2449,0.2124,0.0001,-3.7336
60,20,80.0134,17.8134,0.2391,-0.0036,0.0392,-0.7050,0.0001,-4.3996
60,21,80.4706,19.9859,0.2036,-0.1488,-2.1177,-0.0314,0.0000,-6.5487
60,22,71.6139,28.6889,-0.0950,-0.4675,0.4774,0.0224,0.0002,-6.0491
60,23,73.9590,28.5384,-0.0937,-0.3818,0.2459,-1.5207,0.0000,-7.3240
60,24,71.3720,31.7910,-0.1997,-0.5366,0.5013,-2.9541,0.0001,-9.7769
60,25,66.0241,39.5284,-0.3902,-0.7699,1.1023,-3.5923,0.0002,-12.2671
60,26,60.5054,46.2235,-0.5300,-0.9249,-2.0595,5.9004,0.0001,-8.4263
60,27,65.7836,38.5594,-0.3929,-0.6635,0.6729,0.3489,0.0002,-7.4047
60,28,64.5139,38.1822,-0.3921,-0.7065,-0.4286,-1.4983,0.0000,-9.3316
60,29,65.6047,40.4401,-0.4364,-0.7678,2.5490,-7.0702,0.0000,-13.8528
61,0,100.0000,13.3333,0.5460,0.3838,0.0000,-0.0000,0.0002,-0.0002
61,1,104.6729,5.3914,0.8573,1.2407,1.4310,-0.2790,0.0001,1.1517
61,2,107.2940,4.6646,1.0376,1.8309,0.7079,2.0115,0.0001,3.8710
61,3,108.1197,6.2858,1.0615,1.9467,0.4388,-0.7091,0.0000,3.6007
61,4,108.5426,5.8986,1.0993,2.0376,-2.1164,8.0841,0.0000,9.5683
61,5,106.5488,10.0513,0.9110,1.5601,-2.7379,-1.3365,0.0001,5.4938
61,6,104.0581,9.3954,0.8332,1.3214,6.1025,-9.8145,0.0000,1.7817
61,7,110.7565,3.1042,1.1272,1.9920,1.3007,-0.9988,0.0001,2.0836
61,8,112.3176,2.3484,1.2974,2.4090,3.6379,-1.5526,0.0001,4.1688
61,9,115.5451,1.5690,1.4375,2.6868,-1.9019,5.9058,0.0000,8.1727
61,10,114.0792,4.0205,1.3834,2.5743,0.6887,-0.5390,0.0000,8.3224
61,11,114.5583,3.8199,1.3634,2.5236,-0.4940,10.3387,0.0000,18.1672
61,12,114.2013,7.8361,1.1535,2.0401,4.7240,0.8803,0.0001,23.7714
61,13,117.6662,8.1849,1.0377,1.7054,12.9125,-4.5275,0.0001,32.1563
61,14,128.8603,5.9656,1.1431,1.8401,-0.0754,-1.7303,0.0000,30.3506
61,15,128.7876,4.9511,1.2192,2.0235,0.5061,2.6963,0.0000,33.5530
61,16,129.2304,6.4164,1.1810,1.9294,-2.9634,6.0999,0.0000,36.6895
61,17,126.7998,9.4310,0.9991,1.4491,-1.5223,4.3763,0.0001,39.5434
61,18,125.5109,11.6992,0.8010,0.8518,-0.9955,4.0734,0.0002,42.6212
61,19,124.5144,14.5103,0.6697,0.4328,-1.8884,-1.1020,0.0001,39.6306
61,20,122.1569,13.2166,0.6972,0.5000,-0.4282,3.3016,0.0000,42.5041
61,21,121.5175,20.8460,0.4327,-0.0587,3.0506,-5.0039,0.0002,40.5506
61,22,125.8929,10.8375,0.7338,0.5883,-0.0759,0.2283,0.0002,40.7027
61,23,125.7174,6.9513,0.9120,0.9818,-1.0286,-0.2191,0.0001,39.4549
61,24,124.3156,6.5789,0.9792,1.1939,1.0695,-1.4556,0.0000,39.0688
61,25,125.4882,5.0963,1.0753,1.4532,4.4448,-3.2853,0.0000,40.2283
61,26,130.0275,2.3445,1.2667,1.9316,0.2754,0.3589,0.0001,40.8625
61,27,130.2835,2.5915,1.3570,2.1643,-0.0372,4.9584,0.0000,45.7837
61,28,130.2542,5.1585,1.2726,1.9628,3.1340,-4.4580,0.0000,44.4596
61,29,132.5637,3.0986,1.3445,2.0961,0.3270,0.5260,0.0000,45.3126
62,0,100.0000,13.3333,0.5460,0.3838,-0.0000,0.0000,0.0002,-0.0002
62,1,95.0646,18.4092,0.4174,0.0602,-0.3385,-0.1615,0.0001,-0.5003
62,2,94.4446,17.9885,0.4289,0.1102,-1.4918,-0.0787,0.0000,-2.0708
62,3,90.8707,16.6804,0.4463,0.1564,-0.8718,0.0062,0.0000,-2.9365
62,4,88.8381,16.7366,0.4320,0.1329,-3.8013,0.6952,0.0000,-6.0426
62,5,80.3203,21.1820,0.2497,-0.1813,-0.8113,0.3461,0.0001,-6.5079
62,6,78.4423,23.7866,0.1585,-0.2582,0.6521,0.4682,0.0000,-5.3876
62,7,81.0535,21.2038,0.2280,-0.1415,-0.1566,-0.4635,0.0000,-6.0077
62,8,80.0655,22.9991,0.1764,-0.2388,-0.0385,0.6263,0.0000,-5.4200
62,9,79.8966,18.5718,0.2863,-0.0339,-0.2942,-0.9020,0.0001,-6.6162
62,10,78.2286,22.3482,0.1767,-0.2502,0.2200,-0.0602,0.0001,-6.4565
62,11,78.9969,24.1266,0.1280,-0.2553,-0.9867,-1.3247,0.0000,-8.7679
62,12,73.4143,29.4205,-0.0459,-0.4685,-0.4793,0.6559,0.0001,-8.5915
62,13,69.6696,26.8513,-0.0121,-0.3289,0.1138,2.8186,0.0001,-5.6592
62,14,67.1929,20.8346,0.1206,-0.1536,-0.0250,1.7549,0.0001,-3.9294
62,15,69.2587,15.4984,0.2819,0.0426,-0.0671,-1.0356,0.0001,-5.0322
62,16,68.7021,22.2391,0.0936,-0.2877,-0.3692,-0.0180,0.0001,-5.4195
62,17,67.3923,21.8161,0.0863,-0.1839,-0.1317,-0.4037,0.0000,-5.9550
62,18,65.9844,23.2192,0.0393,-0.2665,-0.1828,0.2258,0.0000,-5.9120
62,19,63.8656,21.9914,0.0493,-0.2073,-0.0593,0.8021,0.0000,-5.1692
62,20,62.3571,18.9819,0.1124,-0.1186,0.1535,0.7161,0.0000,-4.2996
62,21,65.4729,15.5266,0.2247,0.0129,0.5145,0.9055,0.0000,-2.8796
62,22,70.0515,7.8908,0.5204,0.5048,0.9434,-0.0517,0.0001,-1.9881
62,23,74.2496,3.8655,0.7693,1.0202,-0.5105,0.4830,0.0001,-2.0156
62,24,73.2687,4.8224,0.8059,1.1642,0.2604,-1.1790,0.0000,-2.9342
62,25,73.6071,3.6667,0.8836,1.3699,1.6602,0.2820,0.0000,-0.9920
62,26,75.6670,3.9090,0.9102,1.4339,1.0289,-0.8269,0.0000,-0.7901
62,27,76.8315,3.3053,0.9535,1.5309,-0.2477,2.4501,0.0000,1.4123
62,28,76.5593,5.0140,0.8815,1.3447,-0.0922,-1.1111,0.0000,0.2090
62,29,76.4627,4.2883,0.8837,1.3225,-0.9869,2.5658,0.0000,1.7878
63,0,100.0000,13.3333,0.5460,0.3838,0.0000,-0.0000,0.0002,-0.0002
63,1,100.7431,11.8404,0.6425,0.5948,0.7626,-0.7574,0.0001,0.0049
63,2,102.1399,9.8670,0.7318,0.8922,1.6312,-1.9641,0.0001,-0.3280
63,3,104.6787,6.5651,0.9087,1.4225,-0.2299,2.5274,0.0001,1.9694
63,4,104.3645,9.3979,0.8271,1.2948,-0.7413,2.5864,0.0000,3.8144
63,5,103.5488,11.2161,0.7172,0.9593,0.4823,-3.9427,0.0001,0.3539
63,6,104.1318,8.1710,0.8285,1.1796,0.3657,-1.9672,0.0001,-1.2476
63,7,104.6418,6.1204,0.9495,1.5383,-0.4165,2.5053,0.0001,0.8412
63,8,104.1390,8.2443,0.8886,1.4305,0.5937,3.7056,0.0000,5.1405
63,9,104.7644,10.6532,0.7564,1.0258,-1.4480,0.5550,0.0001,4.2474
63,10,103.1349,11.0412,0.6878,0.7468,-5.5626,3.1950,0.0001,1.8798
63,11,95.7809,14.1560,0.5204,0.3200,-0.2597,0.9786,0.0001,2.5985
63,12,95.4033,15.4664,0.4803,0.1996,-1.5384,0.7024,0.0000,1.7625
63,13,92.4472,17.6613,0.3989,0.0357,-0.8503,1.5254,0.0001,2.4376
63,14,90.6770,25.3036,0.1486,-0.3482,5.3883,-0.6176,0.0002,7.2081
63,15,104.1838,8.0021,0.6376,0.6069,-0.1275,-0.6085,0.0002,6.4718
63,16,103.3262,9.7498,0.7121,0.6930,2.3268,0.3338,0.0000,9.1324
63,17,106.9756,10.2998,0.7200,0.6858,1.4132,1.0933,0.0000,11.6389
63,18,108.9602,11.8774,0.6768,0.5561,-3.2390,0.9080,0.0000,9.3078
63,19,104.4616,13.2013,0.6066,0.4037,-1.4759,0.7951,0.0000,8.6270
63,20,102.2808,14.6310,0.5365,0.2728,2.9206,-1.5650,0.0000,9.9825
63,21,107.0953,10.7539,0.6848,0.5653,-0.7523,0.4328,0.0001,9.6630
63,22,105.6931,12.3404,0.6420,0.4692,-2.9969,0.6777,0.0000,7.3437
63,23,101.3170,13.5392,0.5666,0.3456,0.3918,-1.4004,0.0000,6.3351
63,24,101.9273,10.5549,0.6607,0.5552,0.4319,-0.4350,0.0001,6.3320
63,25,102.6897,9.2965,0.7205,0.6751,-1.5793,0.8301,0.0000,5.5828
63,26,100.2994,10.7917,0.6601,0.5528,-1.8086,-0.6404,0.0000,3.1338
63,27,97.7893,9.8431,0.6705,0.5983,-0.9194,1.0758,0.0000,3.2902
63,28,96.3966,11.7892,0.5917,0.4319,0.9594,-1.5094,0.0000,2.7402
63,29,97.8275,9.2664,0.6753,0.6159,-0.7720,0.8826,0.0000,2.8506
64,0,100.0000,13.3333,0.5460,0.3838,0.0000,-0.0000,0.0002,-0.0002
64,1,105.0722,7.3754,0.8122,1.0836,0.4945,0.6164,0.0001,1.1106
64,2,105.9780,8.9813,0.8281,1.2343,0.9479,-4.7596,0.0000,-2.7011
64,3,107.1452,4.5891,1.0377,1.8235,0.5614,-0.7928,0.0001,-2.9326
64,4,107.8231,3.9468,1.1678,2.1827,-0.6278,0.5518,0.0000,-3.0086
64,5,107.2181,4.2495,1.2232,2.3233,-3.7186,-0.6798,0.0000,-7.4071
64,6,104.0338,3.9380,1.2600,2.4095,1.4786,4.0608,0.0000,-1.8676
64,7,105.2426,5.6859,1.1988,2.2600,0.9860,5.8610,0.0000,4.9794
64,8,106.0251,8.1183,1.0442,1.8831,4.1674,-8.7451,0.0001,0.4016
64,9,109.5015,4.2489,1.1665,2.1262,-0.2641,-2.3847,0.0000,-2.2472
64,10,109.2486,2.9825,1.2800,2.3790,-1.6796,6.0153,0.0000,2.0885
64,11,107.8088,5.8117,1.1906,2.1803,-4.9345,11.1403,0.0000,8.2942
64,12,103.9537,10.4944,0.8913,1.4388,-1.0511,2.9140,0.0002,10.1570
64,13,103.0708,11.8309,0.6857,0.7878,-1.4639,-3.1914,0.0002,5.5015
64,14,101.4284,9.6128,0.7189,0.7663,0.2647,-0.8190,0.0000,4.9473
64,15,101.8144,8.5732,0.7677,0.8724,-1.9207,1.2498,0.0000,4.2763
64,16,99.1427,10.2041,0.6915,0.6957,2.3005,-2.8922,0.0000,3.6846
64,17,102.1393,6.8889,0.8319,1.0090,-0.3168,1.2370,0.0001,4.6047
64,18,101.6812,8.6670,0.7812,0.9053,4.9818,-4.2633,0.0000,5.3232
64,19,107.6694,4.4417,0.9857,1.3864,0.5384,0.8109,0.0001,6.6724
64,20,108.3586,5.3375,1.0175,1.5309,-2.4691,2.6847,0.0000,6.8880
64,21,105.8536,7.2740,0.9265,1.3178,-1.5257,2.6773,0.0000,8.0395
64,22,104.3541,9.0228,0.7983,0.9475,-2.1241,2.6851,0.0001,8.6003
64,23,102.0616,11.0604,0.6712,0.5848,-4.1168,3.7114,0.0001,8.1948
64,24,96.9048,14.9775,0.4838,0.2077,0.1390,0.5332,0.0001,8.8668
64,25,97.1118,15.8893,0.4272,0.1286,0.6357,-0.0061,0.0000,9.4964
64,26,98.4256,15.8600,0.4230,0.1242,-0.4519,0.6975,0.0000,9.7420
64,27,97.3678,21.2853,0.2433,-0.1655,-0.5539,0.2606,0.0001,9.4486
64,28,96.0583,23.3840,0.1545,-0.2051,0.4366,1.1207,0.0000,11.0059
64,29,97.8529,16.6128,0.3457,0.0778,1.0772,0.9533,0.0001,13.0363
65,0,100.0000,13.3333,0.5460,0.3838,-0.0000,0.0000,0.0002,-0.0002
65,1,98.7381,15.7772,0.5164,0.2700,6.3213,-4.6475,0.0000,1.6736
65,2,110.3164,3.6682,0.8936,1.3053,-2.0749,-0.0195,0.0001,-0.4209
65,3,106.2982,3.5962,1.0876,1.9595,-0.1807,-2.3022,0.0001,-2.9038
65,4,106.0960,1.8325,1.2849,2.4469,-1.3221,0.3282,0.0001,-3.8978
65,5,104.8804,2.0000,1.3829,2.6659,2.8106,-0.7182,0.0000,-1.8054
65,6,107.0678,1.7064,1.4599,2.7968,1.4027,4.8967,0.0000,4.4939
65,7,108.0821,3.5432,1.4142,2.6909,1.6137,3.3357,0.0000,9.4433
65,8,109.1875,4.7359,1.3333,2.5136,-0.0072,4.4218,0.0000,13.8579
65,9,109.1825,6.3792,1.2054,2.2269,0.8222,-7.2161,0.0001,7.4640
65,10,109.7991,3.5084,1.2768,2.3747,-1.0528,0.0634,0.0000,6.4745
65,11,108.9257,3.5368,1.3055,2.4306,0.0598,5.6595,0.0000,12.1939
65,12,108.9725,5.9201,1.2014,2.1860,2.5765,-0.8807,0.0000,13.8897
65,13,110.9461,5.5578,1.1663,2.0837,2.5647,-0.7263,0.0000,15.7281
65,14,113.0809,5.2255,1.1698,2.0606,0.1198,7.3801,0.0000,23.2280
65,15,113.1836,8.7674,0.9870,1.5805,-3.0603,-0.0335,0.0001,20.1340
65,16,110.5674,8.7511,0.8875,1.2636,0.5361,-4.0143,0.0001,16.6558
65,17,111.1106,6.2112,0.9663,1.4095,-0.4409,-1.6813,0.0000,14.5336
65,18,110.6138,4.8807,1.0551,1.6515,1.9895,-1.2808,0.0000,15.2422
65,19,112.6727,3.9720,1.1518,1.8967,-0.0717,4.2748,0.0000,19.4452
65,20,112.6048,6.5604,1.0638,1.6836,-1.9332,2.6305,0.0000,20.1425
65,21,110.9263,7.9473,0.9427,1.3427,-0.1034,1.0906,0.0001,21.1296
65,22,110.8291,8.5950,0.8518,1.0442,7.0282,-5.0673,0.0001,23.0904
65,23,118.2843,4.8210,1.0272,1.3966,-4.1488,5.8861,0.0001,24.8276
65,24,113.4134,10.4579,0.7908,0.8363,-4.0018,7.2823,0.0001,28.1080
65,25,109.5178,15.6722,0.5411,0.2272,-5.3169,5.9610,0.0002,28.7519
65,26,102.7941,22.7998,0.2382,-0.2332,3.8536,-2.0107,0.0002,30.5946
65,27,109.9154,13.9495,0.5131,0.2875,-0.7431,-1.2767,0.0002,28.5746
65,28,106.7953,19.4231,0.3536,-0.0653,-2.0855,1.8457,0.0001,28.3346
65,29,102.7309,25.8433,0.1264,-0.3034,-0.0197,-0.0977,0.0001,28.2171
66,0,100.0000,13.3333,0.5460,0.3838,-0.0000,-0.0000,0.0002,-0.0002
66,1,97.9796,11.7681,0.6327,0.5907,-1.6203,1.7140,0.0001,0.0934
66,2,95.0117,16.2339,0.4741,0.2127,2.2187,-6.0097,0.0001,-3.6977
66,3,98.5185,6.0597,0.7872,1.0430,-1.3271,0.7566,0.0001,-4.2684
66,4,95.7193,9.6170,0.7402,1.0410,0.1214,-3.0331,0.0000,-7.1801
66,5,95.8735,6.7090,0.8675,1.3948,1.7153,-1.8931,0.0001,-7.3579
66,6,98.1907,4.8904,1.0058,1.7969,0.9637,0.6097,0.0001,-5.7846
66,7,99.3016,5.3275,1.0556,1.9454,-1.4958,5.2877,0.0000,-1.9926
66,8,97.8145,8.2702,0.9286,1.6353,-0.9395,10.4983,0.0001,7.5661
66,9,96.9245,13.6667,0.6086,0.7048,0.9592,-3.9843,0.0003,4.5408
66,10,97.9575,11.2302,0.6312,0.5947,2.7816,-1.8513,0.0000,5.4710
66,11,102.5279,8.6033,0.7624,0.8721,-1.6448,2.8832,0.0001,6.7095
66,12,99.9222,13.4515,0.5717,0.4219,-3.2447,5.2444,0.0001,8.7090
66,13,95.6661,19.4649,0.3565,-0.0769,0.6202,0.9725,0.0002,10.3016
66,14,96.7510,21.7698,0.2867,-0.1450,3.0174,0.1711,0.0000,13.4901
66,15,105.2154,19.5430,0.3852,-0.0041,1.2507,0.8945,0.0001,15.6352
66,16,109.5783,13.3725,0.5989,0.3802,0.8386,-0.0008,0.0001,16.4729
66,17,111.7553,13.5562,0.6252,0.4133,2.3254,0.0817,0.0000,18.8800
66,18,115.6380,13.7710,0.6404,0.4214,0.9318,0.5805,0.0000,20.3923
66,19,117.1284,15.1756,0.6025,0.3282,1.0954,-1.5475,0.0000,19.9401
66,20,118.8390,11.5034,0.7286,0.5879,1.0116,-0.1077,0.0001,20.8439
66,21,120.5179,11.1751,0.7630,0.6560,-1.5823,0.8500,0.0000,20.1116
66,22,118.3463,12.6209,0.7062,0.5317,5.0037,-3.2644,0.0000,21.8508
66,23,124.9044,7.6446,0.8846,0.9138,-1.9460,0.3136,0.0001,20.2183
66,24,122.1487,8.2344,0.8930,0.9735,-1.3909,0.1629,0.0000,18.9903
66,25,120.5764,8.4126,0.8797,0.9536,-9.2011,5.4869,0.0000,15.2761
66,26,110.2727,14.0488,0.6133,0.3757,-3.9881,3.7216,0.0002,15.0094
66,27,105.7393,17.9513,0.4154,0.0431,-5.2284,1.9374,0.0001,11.7182
66,28,97.2139,23.1082,0.1813,-0.2282,-2.3514,0.2787,0.0001,9.6454
66,29,91.5535,29.5727,-0.0466,-0.4366,-0.0497,0.4651,0.0001,10.0605
67,0,100.0000,13.3333,0.5460,0.3838,0.0000,-0.0000,0.0002,-0.0002
67,1,101.8397,12.8749,0.6126,0.4935,-0.6910,-0.9278,0.0000,-1.6190
67,2,100.5740,10.4576,0.6954,0.7765,-3.1503,0.5045,0.0001,-4.2649
67,3,95.4317,11.4799,0.6383,0.7100,-1.6983,2.5546,0.0000,-3.4086
67,4,92.9897,14.7697,0.4934,0.2987,-2.6671,2.8452,0.0001,-3.2306
67,5,88.8111,18.7771,0.3672,-0.0146,0.4501,-0.1544,0.0001,-2.9349
67,6,89.7235,18.2602,0.3796,0.0450,0.5379,-0.0400,0.0000,-2.4370
67,7,91.1885,20.9977,0.3033,-0.1149,0.3279,-0.1499,0.0001,-2.2590
67,8,92.0523,17.6689,0.3970,0.0773,-1.2542,-0.2967,0.0001,-3.8101
67,9,87.9175,20.2509,0.3039,-0.1051,0.4678,-0.4443,0.0001,-3.7866
67,10,89.0959,14.5052,0.4705,0.2367,0.8881,0.4990,0.0001,-2.3997
67,11,92.0186,9.7588,0.6356,0.5729,0.2657,0.9069,0.0001,-1.2271
67,12,92.5834,13.5898,0.5244,0.3273,0.8418,-1.7358,0.0001,-2.1212
67,13,93.9077,10.5598,0.6253,0.5318,0.7738,-0.0189,0.0001,-1.3664
67,14,95.3832,10.5019,0.6463,0.5913,1.2274,-0.4855,0.0000,-0.6244
67,15,97.3460,9.5891,0.6927,0.6911,1.6857,-3.8651,0.0000,-2.8039
67,16,99.9540,3.0520,0.9753,1.4293,0.0457,-0.2981,0.0001,-3.0565
67,17,100.0200,2.6206,1.1252,1.9187,0.7954,1.1772,0.0000,-1.0839
67,18,100.8355,3.4442,1.1777,2.0732,0.6766,-4.0062,0.0000,-4.4135
67,19,101.4369,1.3563,1.3187,2.3771,1.1184,2.6929,0.0000,-0.6022
67,20,102.3865,2.6552,1.3255,2.3828,-2.8129,-0.8056,0.0000,-4.2207
67,21,100.2534,2.3163,1.3375,2.4036,0.6429,3.1083,0.0000,-0.4696
67,22,100.7384,3.6208,1.2767,2.2566,3.0161,0.3342,0.0000,2.8807
67,23,102.9934,3.7598,1.2421,2.1487,-5.1910,2.8268,0.0000,0.5164
67,24,98.9275,5.0125,1.1339,1.8949,1.4341,3.7098,0.0000,5.6603
67,25,100.0821,6.7390,0.9873,1.4999,1.2074,0.1110,0.0001,6.9787
67,26,101.1469,6.7976,0.9134,1.2405,2.3566,5.1779,0.0000,14.5131
67,27,103.5338,10.2497,0.7259,0.7272,-2.3794,5.1653,0.0001,17.2989
67,28,100.9288,14.4135,0.5233,0.2587,-5.6604,3.1789,0.0001,14.8171
67,29,93.1306,18.7851,0.2882,-0.0744,1.6130,-0.8646,0.0001,15.5654
68,0,100.0000,13.3333,0.5460,0.3838,-0.0000,0.0000,0.0002,-0.0002
68,1,95.8777,18.1458,0.4288,0.0815,1.4110,0.7364,0.0001,2.1471
68,2,98.4621,20.0645,0.3896,0.0142,-2.5279,0.2943,0.0000,-0.0865
68,3,92.5667,23.6735,0.2452,-0.2294,1.9602,-0.0980,0.0001,1.7755
68,4,97.5983,16.7760,0.4589,0.1879,-2.1867,-1.5118,0.0001,-1.9232
68,5,88.6792,23.3674,0.2275,-0.2732,1.7923,-0.2194,0.0002,-0.3504
68,6,92.5851,22.1998,0.2667,-0.1364,-0.1830,-1.0288,0.0001,-1.5623
68,7,91.7807,25.9659,0.1660,-0.3220,-0.6917,-0.2135,0.0001,-2.4676
68,8,89.1873,27.5305,0.1136,-0.3418,-0.1227,-1.2182,0.0000,-3.8085
68,9,88.4481,31.3132,0.0058,-0.4910,0.2435,0.2684,0.0001,-3.2967
68,10,90.5909,30.5280,0.0294,-0.4206,-0.0538,-2.1979,0.0000,-5.5484
68,11,81.2925,35.0039,-0.1315,-0.6162,-0.0946,-0.8995,0.0001,-6.5427
68,12,78.0724,37.1426,-0.2060,-0.6535,-0.8206,7.2009,0.0000,-0.1624
68,13,84.3134,25.4568,0.0925,-0.2287,1.4527,-5.3144,0.0002,-4.0243
68,14,77.2629,33.5885,-0.1370,-0.6260,0.2966,2.4841,0.0002,-1.2439
68,15,80.4705,22.7276,0.1285,-0.1342,0.0498,-1.1350,0.0002,-2.3294
68,16,80.1073,24.5408,0.0955,-0.3066,-0.2401,-0.7078,0.0001,-3.2773
68,17,78.2390,29.8164,-0.0632,-0.4605,-0.2388,0.0551,0.0001,-3.4611
68,18,75.7392,29.6366,-0.0809,-0.4208,0.1532,-0.0742,0.0000,-3.3821
68,19,73.3151,29.7977,-0.1057,-0.4449,0.4942,-1.1718,0.0000,-4.0597
68,20,67.2080,32.5821,-0.2185,-0.5572,0.3436,-3.4676,0.0001,-7.1837
68,21,63.9574,40.3768,-0.3850,-0.7916,0.3793,2.7843,0.0002,-4.0203
68,22,62.2219,35.3796,-0.3134,-0.5845,-0.1798,0.8724,0.0001,-3.3277
68,23,62.6888,34.2775,-0.2929,-0.5957,0.1964,-2.1005,0.0000,-5.2319
68,24,62.0623,37.8711,-0.3692,-0.7116,0.5307,0.5340,0.0001,-4.1673
68,25,60.2507,36.9747,-0.3683,-0.6565,1.2423,-0.9773,0.0000,-3.9024
68,26,56.8860,38.3482,-0.4122,-0.7206,0.3795,1.9301,0.0000,-1.5928
68,27,55.8557,35.4081,-0.3695,-0.6068,-1.8156,7.4473,0.0001,4.0388
68,28,60.2604,25.0734,-0.1190,-0.2699,-1.0058,2.7847,0.0002,5.8175
68,29,62.9826,20.4845,0.0188,-0.1689,0.0638,1.3587,0.0000,7.2401
69,0,100.0000,13.3333,0.5460,0.3838,0.0000,0.0000,0.0002,-0.0002
69,1,101.6676,14.1830,0.5769,0.3996,0.3346,-0.4355,0.0000,-0.1011
69,2,102.2804,13.0483,0.6103,0.4800,-0.5884,1.1167,0.0000,0.4272
69,3,101.2606,15.8431,0.5212,0.2679,-1.1261,-0.0634,0.0001,-0.7624
69,4,99.4153,15.7110,0.5167,0.2583,2.2412,-1.3917,0.0000,0.0871
69,5,103.7155,10.5164,0.6800,0.6244,-0.9444,1.3787,0.0001,0.5213
69,6,101.8880,15.8539,0.5122,0.2510,1.0041,-0.4217,0.0001,1.1036
69,7,103.3646,15.1786,0.5429,0.2922,1.0711,-0.3620,0.0000,1.8127
69,8,105.4556,13.7364,0.5944,0.3974,2.1902,-1.4838,0.0000,2.5191
69,9,109.4897,8.6583,0.7836,0.8578,1.2518,0.6128,0.0001,4.3836
69,10,111.5956,10.2002,0.7708,0.8657,2.7644,-2.2427,0.0000,4.9053
69,11,115.1233,7.5859,0.8973,1.1723,-0.1163,-0.3975,0.0001,4.3915
69,12,114.9724,7.1268,0.9473,1.3553,-2.3852,3.6608,0.0000,5.6671
69,13,112.3142,10.2494,0.8024,1.0010,2.2288,1.7187,0.0001,9.6145
69,14,114.6670,11.5176,0.7246,0.7070,2.2314,-6.6934,0.0001,5.1524
69,15,117.4480,4.8312,0.9846,1.3305,2.5579,-1.4933,0.0001,6.2170
69,16,120.9783,2.7190,1.2005,1.9620,-3.0025,0.5890,0.0001,3.8034
69,17,117.9289,3.1618,1.2810,2.2181,1.6547,1.9872,0.0000,7.4453
69,18,119.3072,4.1746,1.2858,2.2256,-0.0781,-1.8995,0.0000,5.4678
69,19,119.2462,3.3183,1.3302,2.3102,-0.3035,-1.4116,0.0000,3.7527
69,20,119.0102,2.6841,1.3806,2.4087,0.5009,3.0430,0.0000,7.2966
69,21,119.3868,4.0012,1.3382,2.3029,1.2029,-2.3414,0.0000,6.1580
69,22,120.2581,3.0291,1.3675,2.3441,-3.0786,0.2813,0.0000,3.3607
69,23,117.9575,3.1513,1.3627,2.3303,0.1076,0.5426,0.0000,4.0109
69,24,118.0362,3.3828,1.3475,2.2826,-2.9567,5.4862,0.0000,6.5404
69,25,115.8664,5.7371,1.2032,1.9437,3.7399,-6.8376,0.0001,3.4426
69,26,118.6418,2.7415,1.2953,2.1160,0.5203,-2.2918,0.0000,1.6711
69,27,119.0742,1.5624,1.3990,2.3352,-2.3010,1.6533,0.0000,1.0234
69,28,117.2979,2.3437,1.4055,2.3486,-1.1044,3.9220,0.0000,3.8409
69,29,116.5085,4.0232,1.3156,2.1355,-1.0420,9.4586,0.0000,12.2575
70,0,100.0000,13.3333,0.5460,0.3838,-0.0000,-0.0000,0.0002,-0.0002
70,1,97.4178,11.8127,0.6285,0.5832,-3.8554,1.0603,0.0001,-2.7953
70,2,90.3561,14.5754,0.4992,0.3152,2.1646,0.6345,0.0001,0.0037
70,3,93.7999,15.6633,0.4892,0.2342,-1.0917,0.6302,0.0000,-0.4578
70,4,91.6127,17.6627,0.4189,0.0859,-1.2073,0.0335,0.0001,-1.6317
70,5,89.1451,17.8056,0.3973,0.0707,1.4324,-0.4367,0.0000,-0.6359
70,6,92.5644,12.7202,0.5603,0.3914,-1.3093,0.1608,0.0001,-1.7846
70,7,89.2687,14.9927,0.4775,0.2323,0.3488,-1.4533,0.0001,-2.8892
70,8,89.8912,11.2799,0.5853,0.4723,0.0860,-0.0839,0.0001,-2.8871
70,9,90.0713,10.9188,0.6038,0.5513,-2.0603,2.2695,0.0000,-2.6779
70,10,86.5513,15.7240,0.4267,0.1389,0.5125,-1.2540,0.0001,-3.4196
70,11,87.4001,13.4492,0.5007,0.2867,1.0978,-0.0163,0.0000,-2.3382
70,12,89.9727,13.3315,0.5162,0.3121,2.0538,-0.8565,0.0000,-1.1409
70,13,94.0743,10.3441,0.6324,0.5459,-0.9210,1.5328,0.0001,-0.5292
70,14,92.2900,15.2559,0.4652,0.1806,-3.2399,3.4976,0.0001,-0.2717
